Year,Age,Gender,City,Position,Years of experience,Current level,Current Salary,Main language at work,Company size,Company type
2020,33.0,Male,Berlin,Software Engineer,,Senior,90000.0,English,1000+,Product
2020,30.0,Male,Moscow,Backend Developer,2,Junior,50000.0,English,101-1000,Product
2020,40.0,Male,Braunschweig ,SAP BW Senior Consultant ,11,Senior,75000.0,German,1000+,Financial 
2020,38.0,Male,Dresden,Software Engineer,10,Lead,62000.0,German,51-100,Product
2020,28.0,Male,Kyiv,Mobile Developer,5,Senior,45000.0,English,11-50,Product
2020,38.0,Male,Berlin,Software Engineer,16,Senior,83000.0,English,1000+,Startup
2020,32.0,Male,Hamburg,Software Engineer,12,Senior,66300.0,German,101-1000,Product
2020,33.0,Female,Berlin,Software Engineer,6,Middle,65000.0,English,1000+,Startup
2020,34.0,Male,Berlin,Software Engineer,13,Lead,85000.0,English,1000+,Product
2020,35.0,Female,Stuttgart ,QA Manager ,9,Middle,60000.0,English,101-1000,Consulting / Agency
2020,37.0,Male,Stuttgart ,Software Engineer,9,Senior,60000.0,English,101-1000,Consulting / Agency
2020,40.0,Male,Stuttgart,Software Engineer,14,Senior,95000.0,German,1000+,Product
2020,33.0,Male,Berlin,Director of Engineering,10,Director,100000.0,English,1000+,Product
2020,36.0,Male,Munich,IT Spezialist,15,Senior,79300.0,German,1000+,Product
2020,31.0,Female,Berlin,Product Manager,,Senior,60000.0,English,1000+,Product
2020,27.0,Male,Frankfurt,Software Engineer,5,Middle,48000.0,English,up to 10,Consulting / Agency
2020,28.0,Male,Berlin,Software Engineer,6,Middle,60000.0,English,101-1000,E-commerce
2020,23.0,Male,Warsaw,Software Engineer,4,Middle,34000.0,English,up to 10,Product
2020,31.0,Female,Berlin,QA Engineer,11,Middle,57000.0,English,101-1000,Startup
2020,34.0,Male,Tallinn,Software Engineer,12,Middle,54000.0,English,101-1000,Product
2020,34.0,Male,Berlin,Software Engineer,10,Senior,60000.0,English,11-50,Product
2020,29.0,Male,Tallinn,Mobile Developer,7,Senior,65000.0,English,101-1000,Startup
2020,38.0,Male,Munich,Software Engineer,15,Senior,80000.0,English,51-100,Corporation
2020,25.0,Female,Berlin,Frontend Developer,4,Middle,60000.0,English,11-50,Startup
2020,28.0,Male,Berlin,Frontend Developer,6,Senior,66000.0,English,,
2020,23.0,Male,Berlin,Software Engineer,3,Middle,60000.0,English,1000+,Product
2020,30.0,Male,Munich,Software Engineer,10,Senior,75000.0,English,1000+,Product
2020,32.0,Male,Berlin,Engineering Manager,10,Middle,85000.0,English,101-1000,Product
2020,28.0,Male,Berlin,Frontend Developer,2,Junior,47000.0,German,1000+,Publishing and Technology
2020,31.0,Male,Berlin,ML Engineer,4,Junior,62000.0,German,1000+,Product
2020,29.0,Male,Berlin,Designer (UI/UX),6,Middle,56000.0,English,11-50,Startup
2020,40.0,Female,Berlin,Software Engineer,"1,5",Junior,50000.0,English,51-100,Startup
2020,42.0,Male,Berlin,Software Engineer,17,Senior,75000.0,English,101-1000,Startup
2020,40.0,Male,Berlin,Product Manager,13,Head,90000.0,English,1000+,Product
2020,27.0,Male,Berlin,Software Engineer,6,Middle,82000.0,English,1000+,Product
2020,29.0,Male,Munich,Software Engineer,8,Middle,75000.0,English,1000+,Product
2020,37.0,Male,Malta,Software Architect,18,Head,156000.0,English,11-50,Startup
2020,23.0,Male,Berlin,Software Engineer,5,Middle,53000.0,English,101-1000,Product
2020,35.0,Male,Munich,Backend Developer,14,Senior,77000.0,English,101-1000,Startup
2020,39.0,Male,Berlin,Manager,11,Head,180000.0,English,1000+,Product
2020,33.0,Male,Lübeck,Software Engineer,10,Middle,55000.0,German,101-1000,Product
2020,31.0,Male,Berlin,Software Engineer,10,Lead,82000.0,English,101-1000,Startup
2020,38.0,Male,Berlin,Data Scientist,15,Head,100000.0,English,101-1000,Startup
2020,31.0,Male,Hamburg,ML Engineer,3,Lead,70000.0,English,11-50,Startup
2020,26.0,Female,Berlin,Data Scientist,2,Junior,47000.0,English,11-50,Consulting / Agency
2020,30.0,Male,Berlin,Software Engineer,10,Senior,70000.0,English,11-50,Startup
2020,33.0,Male,Munich,Software Engineer,9,Lead,100000.0,German,51-100,Product
2020,33.0,Male,Munich,Software Engineer,11,Senior,65000.0,English,51-100,Startup
2020,31.0,Male,Berlin,Mobile Developer,10,Senior,80000.0,English,1000+,Product
2020,33.0,Male,Nuremberg ,Data Scientist,2,Middle,54000.0,English,1000+,Market Research 
2020,43.0,Male,Munich,Consultant ,21,Senior,72000.0,German,101-1000,Consulting / Agency
2020,36.0,Male,Berlin,Frontend Developer,14,Senior,78000.0,English,11-50,Startup
2020,33.0,Male,Nürnberg,Software Engineer,9,Senior,60000.0,German,1000+,Consulting / Agency
2020,36.0,Female,Berlin,DevOps,1,Middle,60000.0,English,51-100,Consulting / Agency
2020,27.0,Female,Munich,Mobile Developer,1,Junior,50000.0,English,11-50,Startup
2020,33.0,Male,Berlin,Software Engineer,12,Lead,120000.0,English,101-1000,Product
2020,33.0,Male,Berlin,Data Analyst,2,Middle,62000.0,English,101-1000,Product
2020,40.0,Male,Berlin,QA Engineer,11,Senior,60000.0,German,101-1000,Product
2020,24.0,Female,Berlin,Software Engineer,2,Middle,58000.0,German,11-50,Consulting / Agency
2020,40.0,Male,Bodensee,Product Manager,17,Lead,81000.0,German,11-50,Product
2020,37.0,Male,Munich,DevOps,13,Lead,70000.0,English,11-50,Product
2020,35.0,Male,Frankfurt,Frontend Developer,6,Senior,80000.0,English,11-50,Product
2020,39.0,Male,Berlin,Data Scientist,7,Senior,70000.0,English,101-1000,Startup
2020,25.0,Male,Berlin,Software Engineer,6,Middle,63700.0,English,1000+,e-commerce
2020,27.0,Male,Berlin,Software Engineer,4,Middle,65000.0,English,101-1000,Product
2020,30.0,Male,Berlin,Product Manager,3,Junior,30000.0,English,11-50,Product
2020,28.0,Male,Berlin,Data Scientist,4,Middle,70000.0,English,101-1000,Product
2020,36.0,Female,Munich,Frontend Developer,10,Middle,48000.0,German,101-1000,Product
2020,29.0,Female,Berlin,Software Developer in Test,9,Lead,66000.0,English,101-1000,Startup
2020,34.0,Male,Berlin,Mobile Developer,10,Senior,70000.0,English,51-100,Product
2020,28.0,Female,Berlin,Data Scientist,4,Middle,65000.0,English,101-1000,
2020,39.0,Male,Munich,Software Architect,20,Lead,122000.0,English,1000+,Product
2020,32.0,Male,Berlin,Software Engineer,15,Senior,150000.0,English,,
2020,32.0,Male,Leipzig,Frontend Developer,,Middle,40800.0,German,101-1000,Product
2020,32.0,Male,Berlin,Software Engineer,6,Middle,58000.0,German,1000+,Product
2020,37.0,Male,Berlin,QA Engineer,6,Middle,69200.0,English,101-1000,SaaS
2020,32.0,Male,Munich,Software Engineer,7,Senior,72000.0,English,11-50,Startup
2020,28.0,Male,Berlin,Technical account manager ,4,Key,57000.0,English,101-1000,Product
2020,35.0,Male,Munich,Software Engineer,16,Lead,84000.0,English,101-1000,Product
2020,26.0,Male,Berlin,Data Scientist,5,Middle,59000.0,English,101-1000,Startup
2020,32.0,Male,Berlin,Frontend Developer,7,Middle,68000.0,English,101-1000,Startup
2020,29.0,Male,Berlin,Data Engineer,5,Middle,68000.0,English,1000+,Startup
2020,36.0,Male,Berlin,Software Engineer,10,Senior,88000.0,German,1000+,Product
2020,26.0,Male,Berlin,Software Engineer,5,Middle,71000.0,English,1000+,Product
2020,28.0,Male,Berlin,Data Engineer,5,Middle,65000.0,English,101-1000,Product
2020,36.0,Male,Berlin,Data Scientist,5,Middle,50000.0,English,101-1000,Startup
2020,40.0,Male,Munich,Software Engineer,18,Senior,160000.0,German,up to 10,Consulting / Agency
2020,29.0,Male,Milan,Data Scientist,4,Middle,37500.0,Italian,101-1000,Consulting / Agency
2020,32.0,Male,Berlin,Software Engineer,10,Middle,65000.0,English,51-100,Startup
2020,28.0,Male,Munich,Software Engineer,5,Middle,56000.0,English,11-50,Startup
2020,27.0,Male,Berlin,DevOps,7,Senior,80000.0,English,101-1000,Startup
2020,33.0,Male,Berlin,Software Engineer,16,Senior,83000.0,English,1000+,Product
2020,34.0,Male,Munich,QA Engineer,5,Senior,76500.0,English,1000+,Product
2020,31.0,Male,Berlin,Frontend Developer,8,Senior,60000.0,English,11-50,Product
2020,31.0,Male,Munich,Frontend Developer,8,Senior,79000.0,English,1000+,Product
2020,31.0,Male,Berlin,Data Scientist,5,Middle,90000.0,English,101-1000,Product
2020,27.0,Male,Berlin,ML Engineer,6,Middle,82000.0,English,1000+,Product
2020,31.0,Male,Hamburg,Data Scientist,9,Middle,50000.0,German,up to 10,Product
2020,29.0,Male,Berlin,Backend Developer,10,Senior,78000.0,English,11-50,Startup
2020,39.0,Male,Berlin,Software Engineer,6,Senior,60000.0,English,101-1000,Product
2020,35.0,Male,Berlin,Frontend Developer,10,Senior,75000.0,English,1000+,Startup
2020,38.0,Male,Berlin,Tech Leader,24,Head,130000.0,English,101-1000,Product
2020,31.0,Male,Salzburg,Chief Research Officer,10,C-level executive manager,115000.0,English,51-100,Startup
2020,32.0,Male,Berlin,QA Engineer,7,Senior,65000.0,English,51-100,Startup
2020,35.0,Male,Berlin,SRE,10,Senior,75000.0,English,101-1000,Product
2020,28.0,Male,Rome,ML Engineer,2,Middle,36000.0,English,1000+,Product
2020,30.0,Female,Berlin,Data Scientist,6,Senior,76000.0,English,1000+,Product
2020,30.0,Male,Berlin,Data Engineer,5,Lead,90000.0,English,1000+,Product
2020,26.0,Male,Berlin,Data Engineer,2,Middle,54000.0,English,1000+,Product
2020,25.0,Male,Berlin,Data Engineer,3,Senior,65000.0,English,1000+,Product
2020,30.0,Male,Berlin,Product Manager,3,Junior,30000.0,English,11-50,Product
2020,27.0,Male,Berlin,DevOps,4,Middle,66000.0,English,101-1000,Consulting / Agency
2020,28.0,Male,Berlin,Product Manager,7,Head,60000.0,English,101-1000,Product
2020,22.0,Male,Berlin,Presales Engineer ,4,Middle,63000.0,English,101-1000,Startup
2020,37.0,Female,Berlin,Data Scientist,2,Middle,62000.0,German,101-1000,Publisher
2020,25.0,Male,Berlin,Data Scientist,1,Junior,51000.0,English,1000+,Product
2020,33.0,Male,Berlin,Backend Developer,11,Senior,154000.0,German,11-50,Startup
2020,38.0,Male,Berlin,Freelance AI lead / advisor,20,Head,200000.0,English,up to 10,Consulting / Agency
2020,31.0,Male,Berlin,Data Scientist,6,Senior,78000.0,English,1000+,E-commerce
2020,24.0,Male,Munich,Data Scientist,1,Junior,300000.0,English,101-1000,Startup
2020,28.0,Male,Berlin,DevOps,10,Lead,78000.0,English,101-1000,Product
2020,25.0,Male,Berlin,Software Engineer,5,Senior,57000.0,English,up to 10,Consulting / Agency
2020,26.0,Female,Berlin,Data Scientist,4,Middle,45000.0,English,101-1000,Startup
2020,29.0,Male,Berlin,Frontend Developer,3,Middle,43000.0,English,51-100,Product
2020,22.0,Female,Berlin,Business Development Manager Operations ,4,Middle,39000.0,English,1000+,Startup
2020,30.0,Male,Berlin,Frontend Developer,4,Senior,73000.0,English,101-1000,Product
2020,30.0,Male,Berlin,Frontend Developer,11,Senior,74000.0,English,1000+,Product
2020,28.0,Female,Amsterdam,Program Manager,10,Senior,86000.0,English,1000+,Product
2020,29.0,Male,Berlin,Frontend Developer,9,Senior,74000.0,English,1000+,Startup
2020,32.0,Male,Cologne,DevOps,10,Middle,55000.0,English,101-1000,Product
2020,36.0,Male,Berlin,Researcher,4,Middle,40000.0,English,up to 10,University
2020,32.0,Male,Hamburg,Product Manager,7,Senior,85000.0,English,101-1000,Product
2020,30.0,Female,Berlin,Software Engineer,4,Middle,56000.0,English,1000+,Product
2020,29.0,Male,Stuttgart ,Software Engineer,7,Middle,70000.0,English,51-100,Product
2020,32.0,Female,Berlin,QA Engineer,10,Middle,68000.0,English,1000+,Product
2020,34.0,Male,Berlin,QA Engineer,10,Senior,70000.0,English,1000+,Product
2020,30.0,Male,Berlin,Data Scientist,6,Senior,72000.0,English,1000+,Startup
2020,40.0,Male,Berlin,Engineering manager,15,Head,80000.0,English,1000+,Product
2020,35.0,Male,Berlin,Software Engineer,15,Principal,77000.0,English,1000+,Product
2020,31.0,Male,Berlin,Software Engineer,8,Senior,77000.0,English,1000+,Product
2020,38.0,Male,Berlin,Data Scientist,15,Senior,56000.0,English,11-50,Product
2020,39.0,Male,Hamburg,Data Scientist,10,Senior,80000.0,English,1000+,Energy 
2020,35.0,Male,Berlin,Backend Developer,13,Senior,90000.0,English,up to 10,Startup
2020,30.0,Female,Berlin,QA Engineer,5,Middle,54000.0,English,11-50,Product
2020,29.0,Female,Berlin,Data Scientist,0,intern,20000.0,English,1000+,Product
2020,36.0,Male,Berlin,Engineering Manager,18,Head,98000.0,English,1000+,Product
2020,41.0,Male,Berlin,Backend Developer,20,Senior,93000.0,English,1000+,Product
2020,41.0,Male,Berlin,Software Engineer,18,Lead,100000.0,English,51-100,Product
2020,28.0,Female,Berlin,Data Scientist,6,Senior,70000.0,English,1000+,Product
2020,33.0,Male,Berlin,Software Engineer,10,Lead,75000.0,English,101-1000,Startup
2020,31.0,Male,Munich,Software Engineer,3,Middle,63000.0,German,51-100,Product
2020,29.0,Male,Berlin,Backend Developer,5,Senior,70000.0,English,1000+,Product
2020,23.0,Male,Berlin,Backend Developer,3,Middle,80000.0,English,1000+,Product
2020,25.0,Male,Berlin,ML Engineer,4.5,Middle,75000.0,English,11-50,Startup
2020,34.0,Male,Berlin,QA Engineer,10,Lead,85000.0,English,101-1000,Startup
2020,45.0,Male,Berlin,Backend Developer,30,Senior,55000.0,English,11-50,Startup
2020,37.0,Male,Berlin,Embedded Software Engineer,15,Senior,78000.0,English,1000+,Product
2020,31.0,Male,Berlin,Software Engineer,9,Lead,99000.0,English,101-1000,Startup
2020,32.0,Male,Amsterdam,Backend Developer,15,Senior,90000.0,English,11-50,Product
2020,45.0,Female,Berlin,Product Manager,15,Lead,52000.0,English,11-50,Product
2020,42.0,Male,Wroclaw,Software Engineer,16,Senior,36000.0,English,1000+,Product
2020,23.0,Male,Berlin,Dana Analyst,4,Middle,45000.0,English,11-50,Product
2020,36.0,Male,Berlin,Backend Developer,14,Middle,75000.0,English,101-1000,Product
2020,40.0,Male,Karlsruhe,Team Manager,20,Lead,85000.0,English,1000+,Enterprise
2020,28.0,Male,Berlin,Backend Developer,7,Senior,95000.0,English,101-1000,Product
2020,35.0,Male,Frankfurt,Backend Developer,15,Senior,63000.0,German,51-100,Product
2020,37.0,Male,Berlin,Backend Developer,12,Senior,102000.0,English,101-1000,Startup
2020,33.0,Male,Berlin,Software Engineer,10,Lead,95000.0,English,1000+,Product
2020,33.0,Male,Berlin,Backend Developer,13,Senior,78600.0,English,101-1000,Product
2020,31.0,Male,Munich,Software Engineer,10,Lead,70000.0,English,101-1000,Product
2020,31.0,Male,Berlin,Software Engineer,4,Middle,67000.0,English,1000+,Product
2020,28.0,Male,Wolfsburg,Software Engineer,3,Middle,42000.0,English,101-1000,Consulting / Agency
2020,31.0,Male,Boeblingen,QA Engineer,6,Senior,53000.0,English,1000+,Consulting / Agency
2020,40.0,Male,Cupertino,Software Engineer,20,Lead,250000.0,English,1000+,Product
2020,25.0,Female,Frankfurt,Software Engineer,3,Middle,53000.0,German,1000+,Product
2020,35.0,Male,Berlin,Data Analyst,9,Senior,77000.0,German,101-1000,Startup
2020,35.0,Male,Berlin,Software Engineer,15,Senior,80000.0,English,11-50,Consulting / Agency
2020,41.0,Male,Berlin,DevOps,20,Senior,58800.0,German,1000+,Bloody enterprise
2020,33.0,Male,Berlin,DevOps,8,Senior,75000.0,English,1000+,service
2020,33.0,Male,Berlin,Data Engineer,13,Senior,85000.0,English,101-1000,Startup
2020,38.0,Male,Munich,Software Engineer,15,Senior,70000.0,English,11-50,Product
2020,35.0,Male,Berlin,Software Engineer,10,Senior,78000.0,German,up to 10,Product
2020,36.0,Female,Berlin,Data Scientist,5,Senior,75000.0,English,51-100,Startup
2020,49.0,Male,Munich,Software Engineer,27,Senior,57000.0,German,101-1000,Consulting / Agency
2020,32.0,Male,Berlin,Software Engineer,10,Lead,120000.0,Deuglisch,1000+,Concern
2020,32.0,Female,Berlin,Software Engineer,6,Lead,75000.0,English,101-1000,Startup
2020,27.0,Female,Berlin,Data Analyst ,1,Middle,63000.0,English,1000+,Product
2020,31.0,Male,Frankfurt,Data Scientist,6,Senior,60000.0,English,51-100,Consulting / Agency
2020,31.0,Male,Paris,Mobile Developer,8,Senior,60000.0,English,101-1000,Product
2020,28.0,Male,Cologne,Backend Developer,4,Middle,44000.0,German,101-1000,Product
2020,28.0,Female,Berlin,Frontend Developer,3,Middle,54500.0,English,101-1000,Product
2020,27.0,Male,Berlin,Software Engineer,2,Lead,90000.0,English,1000+,Product
2020,29.0,Male,Berlin,Frontend Developer,8,Head,82500.0,English,1000+,Product
2020,32.0,Female,Munich,Data Engineer,10,Middle,75000.0,English,11-50,Startup
2020,28.0,Male,Berlin,QA Engineer,5,Middle,60000.0,English,101-1000,Product
2020,38.0,Male,Dublin ,Mobile Developer,16,Senior,85000.0,English,101-1000,Product
2020,29.0,Male,Berlin,Data Engineer,3,Middle,54000.0,German,1000+,Utilities
2020,30.0,Male,Stockholm,Backend Developer,7,Senior,65000.0,English,1000+,Product
2020,33.0,Female,Berlin,Designer (UI/UX),6,Middle,42000.0,English,51-100,Product
2020,30.0,Male,Paderborn,Data Scientist,6,Junior,51000.0,German,101-1000,Product
2020,31.0,Male,Berlin,Product Manager,5,Lead,76000.0,English,51-100,Startup
2020,37.0,Male,Berlin,Mobile Developer,16,Senior,65000.0,English,101-1000,Product
2020,32.0,Male,Amsterdam,Mobile Developer,13,Senior,85000.0,English,1000+,Bank
2020,32.0,Female,Munich,QA Engineer,9,Middle,60000.0,German,101-1000,Product
2020,40.0,Male,Berlin,Product Manager,13,Head,90000.0,English,1000+,Product
2020,30.0,Male,Berlin,Software Engineer,7,Senior,86000.0,English,1000+,Product
2020,30.0,Male,Berlin,Software Engineer,8,Senior,60000.0,English,51-100,Product
2020,32.0,Male,Berlin,QA Engineer,10,Senior,81000.0,English,1000+,Product
2020,32.0,Male,Cologne,DevOps,7,Middle,60000.0,English,101-1000,Product
2020,34.0,Male,Munich,Software Engineer,12,Senior,74000.0,English,101-1000,Product
2020,43.0,Male,Cologne,Backend Developer,10,Senior,57600.0,German,101-1000,Product
2020,33.0,Male,Munich,Software Engineer,13,Senior,70000.0,English,101-1000,Startup
2020,28.0,Female,Munich,QA Engineer,8,Senior,75000.0,English,101-1000,Product
2020,33.0,Male,Hamburg,Software Engineer,11,Senior,65000.0,English,11-50,Product
2020,33.0,Male,Munich,Software Engineer,11,Lead,90000.0,English,1000+,Product
2020,51.0,Male,Berlin,Software Engineer,30,Senior,60000.0,German,1000+,Consulting / Agency
2020,35.0,Male,Berlin,Software Engineer,8,Senior,90000.0,English,1000+,Product
2020,35.0,Male,Berlin,Software Engineer,1,Junior,30000.0,German,up to 10,Product
2020,33.0,Male,Berlin,ML Engineer,10,Senior,90000.0,English,1000+,Product
2020,28.0,Male,Munich,Software Engineer,6,Middle,64000.0,English,101-1000,Product
2020,21.0,Female,Cologne,Mobile Developer,2,Middle,50000.0,,,
2020,25.0,Male,Berlin,Mobile Developer,2,Middle,44000.0,English,1000+,Product
2020,25.0,Female,Hamburg,working student (QA),1,Student,12000.0,English,1000+,Product
2020,32.0,Male,Berlin,Backend Developer,10,Lead,80000.0,English,51-100,Product
2020,32.0,Male,Berlin,Software Engineer,9,Lead,73000.0,English,101-1000,Product
2020,26.0,Male,Berlin,Architect ,9,Head,120000.0,English,1000+,Product
2020,25.0,Male,Berlin,Software Engineer,6,Senior,71750.0,English,1000+,Product
2020,27.0,Female,Berlin,Backend Developer,5,Middle,65000.0,English,51-100,Product
2020,28.0,Male,Frankfurt,Frontend Developer,7,Senior,80000.0,English,11-50,Startup
2020,32.0,Female,Munich,QA Engineer,8,Senior,60000.0,English,101-1000,Consulting / Agency
2020,28.0,Male,Karlsruhe,Backend Developer,7,Senior,66000.0,English,1000+,Product
2020,34.0,Male,Berlin,Frontend Developer,13,Lead,85000.0,English,101-1000,Product
2020,35.0,Male,Konstanz,Data Scientist,10,Middle,65000.0,English,51-100,Product
2020,38.0,Male,Berlin,Head of Engineering,20,Head,130000.0,English,1000+,Corporation
2020,33.0,Male,Berlin,Backend Developer,9,Senior,81900.0,English,1000+,Startup
2020,36.0,Male,Berlin,Product Manager,10,Senior,85000.0,English,1000+,Product
2020,31.0,Female,Ulm,QA Engineer,8,Middle,45000.0,English,101-1000,Product
2020,43.0,Male,Stuttgart,SAP Consultant,20,Senior,82000.0,German,1000+,Product
2020,38.0,Male,Berlin,Data Scientist,15,Head,100000.0,English,101-1000,Startup
2020,35.0,Male,Munich,DevOps,17,Lead,72000.0,English,1000+,Consulting / Agency
2020,33.0,Male,Düsseldorf ,Product Manager,6,Senior,70000.0,English,101-1000,Product
2020,33.0,Male,Düsseldorf ,Product Manager,6,Senior,70000.0,English,101-1000,Product
2020,32.0,Male,Berlin,DevOps,10,Middle,62000.0,English,101-1000,Product
2020,43.0,Male,Berlin,DevOps,21,Lead,83000.0,German,51-100,Startup
2020,37.0,Male,Stuttgart ,Backend Developer,,Senior,70000.0,,,
2020,37.0,Male,Berlin,Mobile Developer,17,Senior,77000.0,English,1000+,Product
2020,30.0,Male,Stuttgart,Software Engineer,8,Middle,71000.0,English,101-1000,Product
2020,29.0,Male,Berlin,Mobile Developer,5,Senior,65000.0,English,101-1000,Product
2020,41.0,Male,Berlin,Software Engineer,18,Senior,120000.0,English,up to 10,Startup
2020,38.0,Male,Stuttgart ,Backend Developer,4,Middle,43000.0,English,up to 10,Consulting / Agency
2020,32.0,Male,Frankfurt,Software Engineer,18,Senior,81000.0,English,1000+,Product
2020,29.0,Male,Düsseldorf,Frontend Developer,6,Middle,55000.0,German,11-50,Product
2020,35.0,Male,Berlin,QA Engineer,12,Senior,63000.0,English,101-1000,Product
2020,41.0,Male,Munich,Software Engineer,19,Senior,75000.0,English,101-1000,Product
2020,29.0,Male,Barcelona,Data Scientist,0,Junior,22000.0,English,51-100,Product
2020,26.0,Female,Dusseldorf,BI Consultant SAP/ Data Engineer,5,Middle,65000.0,German,up to 10,Startup
2020,32.0,Male,Paris,DevOps,12,Senior,62000.0,English,1000+,
2020,30.0,Male,Berlin,Data Engineer,6,Middle,65000.0,English,1000+,Product
2020,26.0,Male,London,DevOps,3,Middle,37000.0,English,51-100,Product
2020,35.0,Female,Munich,Backend Developer,4,Middle,51000.0,German,101-1000,Insurance
2020,47.0,Male,Bölingen,Software Engineer,25,"no idea, there are no ranges in the firm ",70000.0,German,11-50,Consulting / Agency
2020,33.0,Male,Berlin,Backend Developer,10,Head,93000.0,English,101-1000,Startup
2020,44.0,Male,Kyiv,Business Analyst,15,Head,60000.0,English,101-1000,Consulting / Agency
2020,32.0,Male,Berlin,Frontend Developer,13,Senior,70000.0,English,11-50,Product
2020,33.0,Male,Dusseldorf,Data Scientist,2,Lead,70000.0,English,1000+,Product
2020,32.0,Male,Munich,Frontend Developer,8,Senior,65000.0,English,1000+,Product
2020,26.0,Male,Berlin,Data Engineer,4,Middle,51000.0,English,11-50,Consulting / Agency
2020,32.0,Male,Berlin,DevOps,10,Senior,90000.0,English,1000+,Product
2020,22.0,Diverse,Cologne,QA Engineer,1,Head,159000.0,German,1000+,Product
2020,43.0,Male,Berlin,Engineering Manager,20,Lead,105000.0,English,1000+,Product
2020,33.0,Male,Munich,Software Engineer,11,Senior,80000.0,English,101-1000,Product
2020,35.0,Female,Frankfurt,Software Engineer,1,Junior,50000.0,German,51-100,Consulting / Agency
2020,28.0,Male,Munich,Frontend Developer,5,Middle,72000.0,German,11-50,Product
2020,36.0,Male,Munich,DevOps,16,Senior,105000.0,English,1000+,Product
2020,27.0,Male,Munich,Data Engineer,2,Junior,49000.0,German,11-50,Consulting / Agency
2020,36.0,Male,Berlin,Backend Developer,4,Middle,55000.0,English,101-1000,Product
2020,38.0,Male,Berlin,Backend Developer,5,Middle,66000.0,English,101-1000,Product
2020,28.0,Male,Berlin,Mobile Developer,6,Middle,85000.0,English,1000+,Product
2020,25.0,Male,Berlin,Mobile Developer,8,Senior,85000.0,English,51-100,Startup
2020,30.0,Male,Berlin,Frontend Developer,6,Senior,79000.0,English,1000+,Product
2020,42.0,Female,Berlin,QA Engineer,10,Middle,42000.0,English,11-50,Startup
2020,30.0,Male,Berlin,Backend Developer,8,Middle,74000.0,English,1000+,Product
2020,28.0,Male,Berlin,Backend Developer,8,Lead,67000.0,English,51-100,Startup
2020,32.0,Female,Berlin,DevOps,9,Middle,74000.0,English,101-1000,Product
2020,29.0,Male,Berlin,Frontend Developer,3,Middle,48000.0,English,51-100,Consulting / Agency
2020,30.0,Female,Karlsruhe,Product Manager,8,Middle,57760.0,English,11-50,Product
2020,35.0,Male,Berlin,Software Engineer,13,Lead,103000.0,English,101-1000,Startup
2020,33.0,Male,Berlin,Frontend Developer,10,Senior,74000.0,English,101-1000,Startup
2020,34.0,Male,Berlin,Backend Developer,13,Senior,70000.0,English,101-1000,Product
2020,25.0,Male,Berlin,Backend Developer,6,Senior,86000.0,English,101-1000,Startup
2020,42.0,Female,Berlin,QA Engineer,5,Middle,46000.0,English,51-100,Product
2020,25.0,Female,Tampere (Finland),computer vision researcher,3,Junior,23000.0,English,51-100,Science Institute 
2020,40.0,Male,Berlin,Backend Developer,14,Lead,135000.0,English,101-1000,Product
2020,33.0,Male,Heidelberg,Software Engineer,11,Senior,80000.0,English,101-1000,Research institute
2020,39.0,Male,Cologne,Teamlead,12,Head,75000.0,German,up to 10,Startup
2020,24.0,Male,Berlin,Software Engineer,2,Junior,50000.0,German,1000+,Product
2020,24.0,Female,Prague,Software Engineer,3,Middle,29000.0,English,11-50,Startup
2020,39.0,Male,Berlin,Engineering Manager,15,Lead,78000.0,German,101-1000,Product
2020,33.0,Male,Amsterdam,Backend Developer,8,Senior,75000.0,English,11-50,Product
2020,26.0,Male,Berlin,Backend Developer,2.5,Middle,60000.0,English,101-1000,Product
2020,29.0,Male,Berlin,Software Engineer,6,Middle,70000.0,English,1000+,Product
2020,29.0,Female,Berlin,Software Engineer,5,Middle,55000.0,English,11-50,Startup
2020,32.0,Male,Prague,Software Engineer,8,Senior,36000.0,Czech,1000+,Product
2020,34.0,Male,Hannover,Hardware Engineer,12,Senior,56000.0,English,up to 10,Product
2020,30.0,Male,Berlin,Backend Developer,9,Head,85000.0,English,51-100,Startup
2020,31.0,Male,Berlin,ML Engineer,7,Middle,80000.0,English,1000+,Product
2020,33.0,Male,Berlin,Mobile Developer,8,Senior,75000.0,English,1000+,Product
2020,31.0,Female,Berlin,Software Engineer,1,Junior,57000.0,English,1000+,Retail
2020,36.0,Male,Frankfurt,Software Engineer,16,Middle,65000.0,German,51-100,Consulting / Agency
2020,30.0,Male,Berlin,DevOps,7,Middle,80000.0,English,1000+,Startup
2020,30.0,Male,Berlin,Mobile Developer,8,Senior,60000.0,English,up to 10,Consulting / Agency
2020,27.0,Male,Bucharest,QA Engineer,1,Junior,11000.0,,,
2020,39.0,Male,Berlin,Software Engineer,19,Senior,87000.0,English,11-50,Startup
2020,30.0,Male,Munich,Software Engineer,10,Senior,79000.0,English,11-50,Product
2020,32.0,Male,Berlin,Software Engineer,11,Senior,100000.0,English,1000+,Product
2020,35.0,Male,Berlin,Backend Developer,12,Senior,54000.0,English,101-1000,Product
2020,34.0,Male,Berlin,Data Scientist,6,Senior,80000.0,English,1000+,Product
2020,26.0,Male,Berlin,Data Scientist,4,Middle,60000.0,English,1000+,Ecommerce
2020,29.0,Male,Helsinki,Mobile Developer,7,Senior,64000.0,English,51-100,Consulting / Agency
2020,42.0,Male,Berlin,Frontend Developer,18,Senior,850000.0,English,101-1000,Product
